,值
39205,424.3672
39206,424.501373
39207,421.708282
39208,419.945831
39209,419.7425
39210,426.5292
39211,425.3511
39212,423.576447
39213,424.300781
39214,423.6389
39215,421.0805
39216,425.949341
39217,425.85675
39218,423.827972
39219,424.878571
39220,427.736755
39221,429.164978
39222,427.737061
39223,429.889465
39224,430.2122
39225,424.388458
39226,433.476471
39227,435.077759
39228,436.111542
39229,432.7179
39230,436.511169
39231,436.771332
39232,434.9352
39233,435.3955
39234,434.414154
39235,436.519073
39236,437.519043
39237,441.66803
39238,438.424072
39239,436.845245
39240,437.849945
39241,440.3363
39242,442.500732
39243,436.122284
39244,433.665924
39245,438.4479
39246,437.38797
39247,441.373383
39248,434.983459
39249,435.67514
39250,436.550354
39251,439.069519
39252,437.724548
39253,430.3363
39254,430.887146
39255,432.9685
39256,429.5894
39257,430.4416
39258,431.7851
39259,425.119049
39260,424.610474
39261,426.078857
39262,426.539551
39263,426.725281
39264,424.374451
39265,424.513153
39266,420.711853
39267,420.8545
39268,421.3545
39269,422.411743
39270,421.198364
39271,424.282349
39272,422.9943
39273,419.295074
39274,421.056244
39275,421.71228
39276,418.920166
39277,416.749329
39278,420.4514
39279,421.8031
39280,426.49585
39281,425.381226
39282,424.8148
39283,426.519318
39284,424.168457
39285,420.451172
39286,421.960876
39287,429.182281
39288,427.741333
39289,427.443665
39290,432.3106
39291,427.21283
39292,431.2414
39293,433.318542
39294,430.078735
39295,437.2028
39296,434.898163
39297,432.6719
39298,433.941071
39299,435.058167
39300,436.0339
39301,440.1767
39302,440.08606
39303,435.7564
39304,437.063721
39305,438.52298
39306,438.911621
39307,434.92395
39308,434.662048
39309,436.32135
39310,441.244659
39311,438.99408
39312,433.8274
39313,437.078674
39314,439.331329
39315,438.6316
39316,437.938538
39317,436.3042
39318,437.619446
39319,441.0362
39320,434.9048
39321,437.99173
39322,436.395142
39323,435.804962
39324,432.355927
39325,434.9373
39326,434.105927
39327,434.812225
39328,427.80542
39329,433.5056
39330,426.726166
39331,430.280975
39332,425.7663
39333,424.722626
39334,427.52536
39335,423.280334
39336,425.408844
39337,426.852234
39338,426.0741
39339,424.6299
39340,419.2302
39341,421.8909
39342,421.6295
39343,423.549774
39344,423.062958
39345,416.76828
39346,419.959137
39347,424.618317
39348,421.111
39349,416.433563
39350,420.234
39351,417.5378
39352,419.589539
39353,424.765656
39354,427.034576
39355,421.637268
39356,420.585022
39357,422.234741
39358,425.366577
39359,423.302216
39360,424.589233
39361,424.0252
39362,431.245819
39363,426.3732
39364,429.993622
39365,430.703674
39366,428.1965
39367,427.0689
39368,432.6777
39369,434.016418
39370,436.64502
39371,440.678436
39372,434.442963
39373,436.672119
39374,439.944336
39375,435.945221
39376,439.095459
39377,438.674316
39378,434.214355
39379,434.624329
39380,441.212738
39381,439.950867
39382,435.3304
39383,435.187317
39384,442.2532
39385,438.9133
39386,433.000824
39387,438.259
39388,439.692841
39389,433.9402
39390,438.105682
39391,436.929565
39392,435.54892
39393,433.829437
39394,437.693085
39395,438.17334
39396,428.602081
39397,432.850342
39398,428.389618
39399,428.68866
39400,432.105377
39401,423.611816
39402,426.202423
39403,429.890228
39404,429.653625
39405,424.937836
39406,427.93045
39407,422.29
39408,422.1361
39409,425.78125
39410,428.331818
39411,425.7406
39412,422.253
39413,424.6876
39414,419.867035
39415,417.715332
39416,423.9517
39417,419.609863
39418,418.1655
39419,421.988037
39420,418.5715
39421,418.697266
39422,422.996643
39423,418.655975
39424,424.486023
39425,424.458527
39426,422.040741
39427,421.739868
39428,421.910156
39429,426.680878
39430,426.853577
39431,427.161255
39432,430.195618
39433,431.604156
39434,426.689423
39435,430.6431
39436,430.43277
39437,435.842224
39438,435.964966
39439,439.069031
39440,439.02774
39441,443.4851
39442,440.046234
39443,437.9432
39444,438.816559
39445,442.374146
39446,445.694855
39447,443.0823
39448,439.7906
39449,441.95694
39450,443.879425
39451,445.0287
39452,442.803833
39453,441.1487
39454,444.27356
39455,439.568848
39456,442.112244
39457,442.147949
39458,442.085968
39459,437.722229
39460,435.3245
39461,440.045227
39462,433.3261
39463,438.436951
39464,436.157959
39465,429.227661
39466,431.281555
39467,429.056061
39468,427.3277
39469,429.9192
39470,426.659241
39471,424.348633
39472,425.9945
39473,426.917358
39474,422.3353
39475,422.542419
39476,418.45874
39477,420.168884
39478,424.031616
39479,420.235626
39480,423.303253
39481,423.7431
39482,421.387268
39483,421.154266
39484,422.1109
39485,423.836456
39486,417.2959
39487,419.703918
39488,421.360077
39489,423.474854
39490,420.0615
39491,424.103058
39492,424.233521
39493,418.0808
39494,419.9371
39495,417.2665
39496,421.565155
39497,424.347229
39498,428.586517
39499,421.6963
39500,425.38797
39501,425.470032
39502,431.186
39503,422.370819
39504,425.977173
39505,427.570343
39506,428.344574
39507,432.191254
39508,433.1169
39509,435.192963
39510,433.480621
39511,432.738831
39512,436.192383
39513,431.294922
39514,432.505035
39515,437.66507
39516,435.024445
39517,443.304077
39518,437.769379
39519,437.703674
39520,440.269867
39521,441.0773
39522,435.5572
39523,439.642944
39524,437.4364
39525,438.318176
39526,434.7748
39527,437.019043
39528,437.752258
39529,434.353638
39530,439.6357
39531,435.408417
39532,433.166779
39533,434.1233
39534,436.339
39535,434.557953
39536,431.992126
39537,434.765717
39538,430.541382
39539,431.3522
39540,433.623383
39541,430.439941
39542,432.7212
39543,433.5955
39544,434.21698
39545,428.9467
39546,429.047028
39547,432.5318
39548,427.424835
39549,427.368927
39550,426.953278
39551,426.835663
39552,425.92865
39553,430.632446
39554,424.378448
39555,420.357269
39556,421.701874
39557,424.1588
39558,426.017639
39559,419.966553
39560,420.9002
39561,421.883667
39562,422.3757
39563,423.83493
39564,421.695923
39565,420.5476
39566,425.376526
39567,421.588
39568,424.711517
39569,422.6546
39570,422.4875
39571,422.2489
39572,428.0167
39573,423.895844
39574,420.899139
39575,423.880981
39576,428.49762
39577,426.484558
39578,419.877228
39579,422.666656
39580,426.6866
39581,432.143829
39582,424.732117
39583,428.367584
39584,433.8738
39585,429.774139
39586,430.914978
39587,433.25528
39588,430.705383
39589,428.4159
39590,435.0956
39591,440.594818
39592,437.099976
39593,438.057617
39594,438.4152
39595,436.52417
39596,434.7585
39597,438.002777
39598,444.024078
39599,440.848083
39600,436.5209
39601,440.763641
39602,442.8276
39603,439.7712
39604,442.3805
39605,443.497864
39606,442.5419
39607,442.6212
39608,443.8522
39609,441.41156
39610,440.708862
39611,440.4157
39612,442.735046
39613,443.239471
39614,440.3543
39615,436.2103
39616,436.9768
39617,441.085754
39618,439.021545
39619,437.7281
39620,438.4697
39621,433.691376
39622,434.936
39623,430.36615
39624,433.623962
39625,434.461456
39626,429.031677
39627,428.031372
39628,427.7173
39629,424.312134
39630,425.9255
39631,427.89505
39632,424.01355
39633,421.64386
39634,424.5315
39635,422.342743
39636,424.744751
39637,422.904724
39638,418.9477
39639,417.85025
39640,417.9038
39641,422.545227
39642,419.262146
39643,422.748657
39644,421.487457
39645,421.668579
39646,419.169983
39647,418.371124
39648,420.38324
39649,421.0498
39650,423.3736
39651,420.006958
39652,418.402283
39653,425.170746
39654,419.068268
39655,422.8901
39656,422.0591
39657,419.760681
39658,422.4416
39659,425.44696
39660,424.8225
39661,426.1068
39662,429.356934
39663,424.157532
39664,423.834381
39665,428.5448
39666,431.732422
39667,431.39856
39668,436.150818
39669,435.5124
39670,439.80246
39671,434.276062
39672,433.866028
39673,437.0514
39674,437.578552
39675,440.1665
39676,436.2439
39677,438.985321
39678,437.1173
39679,440.513
39680,440.260925
39681,438.77
39682,443.633728
39683,437.387177
39684,439.2066
39685,438.870331
39686,439.041382
39687,443.5815
39688,433.518066
39689,434.596
39690,437.559784
39691,440.443634
39692,438.3004
39693,431.899017
39694,435.355957
39695,434.905853
39696,432.6973
39697,432.9961
39698,432.724182
39699,431.109955
39700,433.61734
39701,429.203339
39702,433.524323
39703,432.7637
39704,431.714752
39705,430.064
39706,433.324432
39707,430.321777
39708,424.764832
39709,429.700348
39710,429.158173
39711,426.6955
39712,423.036316
39713,424.4299
39714,421.7836
39715,422.46637
39716,422.176971
39717,424.177368
39718,422.272858
39719,418.236877
39720,417.625
39721,422.105347
39722,423.807465
39723,418.2903
39724,422.3025
39725,422.2062
39726,420.7732
39727,418.422668
39728,418.626434
39729,417.7321
39730,425.642365
39731,423.228729
39732,417.953156
39733,425.081482
39734,426.594
39735,425.638367
39736,424.8985
39737,437.506256
39738,434.337372
39739,437.13797
39740,443.316162
39741,439.418976
39742,441.21698
39743,443.271637
39744,437.610748
39745,444.98645
39746,439.694427
39747,437.2869
39748,437.864471
39749,440.141785
39750,438.638336
39751,435.792023
39752,436.22583
39753,434.233337
39754,436.445374
39755,436.809265
39756,438.2913
39757,434.299683
39758,436.976135
39759,434.78653
39760,432.560364
39761,433.722961
39762,429.671234
39763,432.5668
39764,430.358643
39765,426.054749
39766,429.668579
39767,429.514984
39768,427.346771
39769,430.4189
39770,429.08197
39771,425.7405
39772,426.3149
39773,429.97403
39774,429.512817
39775,424.69574
39776,428.312866
39777,429.143616
39778,430.6249
39779,427.3781
39780,424.884521
39781,424.41153
39782,427.458221
39783,427.447845
39784,422.117676
39785,425.630737
39786,426.31778
39787,424.956757
39788,424.306061
39789,423.039124
39790,424.1352
39791,423.175323
39792,422.671082
39793,418.4552
39794,420.162231
39795,425.1841
39796,427.955627
39797,426.77536
39798,427.679657
39799,427.5034
39800,422.7969
39801,422.4818
39802,427.1198
39803,430.462219
39804,426.238464
39805,430.494141
39806,433.521271
39807,429.5902
39808,428.930084
39809,427.966675
39810,434.0519
39811,430.42
39812,428.237854
39813,432.731079
39814,431.2209
39815,430.904327
39816,429.7279
39817,432.897247
39818,434.8901
39819,431.369781
39820,436.98703
39821,433.542023
39822,437.119568
39823,433.168976
39824,437.213
39825,438.6863
39826,435.679169
39827,436.4057
39828,433.3418
39829,435.107941
39830,434.715118
39831,432.910828
39832,433.4561
39833,433.132874
39834,435.782776
39835,428.460052
39836,428.1411
39837,430.616821
39838,434.2056
39839,433.0857
39840,427.407
39841,428.226685
39842,432.3731
39843,427.401123
39844,429.6317
39845,426.85257
39846,428.117523
39847,431.7921
39848,428.804169
39849,430.748535
39850,429.522064
39851,431.089417
39852,427.685242
39853,427.516357
39854,421.837677
39855,425.459473
39856,426.220032
39857,426.9922
39858,426.927979
39859,428.0045
39860,424.659668
39861,424.796753
39862,424.514038
39863,421.729675
39864,425.410248
39865,424.42514
39866,424.542969
39867,419.963867
39868,423.01123
39869,420.33078
39870,423.10733
39871,426.5925
39872,429.6831
39873,428.3873
39874,428.7248
39875,425.7361
39876,428.5367
39877,425.26532
39878,426.215149
39879,433.208221
39880,430.504028
39881,429.883179
39882,430.065338
39883,433.038055
39884,429.0686
39885,431.11145
39886,434.690735
39887,436.415955
39888,436.196564
39889,432.9666
39890,435.40625
39891,437.393768
39892,436.3952
39893,436.6317
39894,440.354553
39895,437.2624
39896,437.4098
39897,436.524078
39898,432.6806
39899,433.3407
39900,437.7091
39901,437.257538
39902,439.012177
39903,438.361145
39904,438.567352
39905,434.948517
39906,435.3263
39907,438.022278
39908,437.3362
39909,440.0469
39910,434.943146
39911,432.3529
39912,434.280121
39913,436.8989
39914,435.445831
39915,432.453857
39916,433.501
39917,436.5226
39918,433.5669
39919,428.138855
39920,429.288635
39921,426.201721
39922,430.251984
39923,428.134644
39924,427.3412
39925,425.296417
39926,425.28714
39927,420.925323
39928,418.677216
39929,420.180969
39930,424.4646
39931,419.9276
39932,417.236938
39933,418.970734
39934,422.2675
39935,421.8006
39936,416.9125
39937,423.035431
39938,422.314423
39939,424.346039
39940,419.0998
39941,423.815582
39942,422.89
39943,427.714233
39944,426.0831
39945,431.674377
39946,424.432037
39947,423.2805
39948,429.386658
39949,423.89975
39950,431.351074
39951,431.993958
39952,429.660461
39953,428.541382
39954,428.986145
39955,432.341919
39956,430.357117
39957,430.34552
39958,431.896667
39959,433.028717
39960,429.153961
39961,434.5252
39962,436.5021
39963,434.010162
39964,438.423279
39965,436.875519
39966,433.983429
39967,434.821381
39968,438.0698
39969,438.363525
39970,433.864136
39971,435.068481
39972,438.725647
39973,436.717865
39974,435.8605
39975,437.153656
39976,432.831757
39977,432.354462
39978,438.0648
39979,431.390625
39980,433.644226
39981,430.668182
39982,430.905731
39983,433.782654
39984,430.8124
39985,432.445435
39986,433.1211
39987,429.088837
39988,431.727844
39989,433.7234
39990,432.651276
39991,424.71167
39992,428.3282
39993,425.459473
39994,428.308228
39995,428.007141
39996,426.8863
39997,428.702454
39998,428.207336
39999,425.602478
40000,423.1844
40001,424.993927
40002,423.573059
40003,426.060638
40004,427.660065
40005,426.545349
40006,423.779968
40007,429.770081
40008,433.105347
40009,422.59726
40010,426.091339
40011,428.8073
40012,429.420044
40013,426.34137
40014,426.8657
40015,426.5054
40016,429.58728
40017,424.7164
40018,424.964844
40019,427.256073
40020,427.5713
40021,427.1118
40022,425.590973
40023,424.715729
40024,427.5247
40025,425.7301
40026,426.64093
40027,426.618347
40028,427.0499
40029,428.664032
40030,431.2076
40031,431.5235
40032,430.315643
40033,430.1164
40034,429.013672
40035,426.576416
40036,433.233276
40037,433.777679
40038,433.2908
40039,436.277374
40040,433.355255
40041,436.47226
40042,431.0216
40043,435.56842
40044,436.815857
40045,434.930969
40046,433.6654
40047,434.476685
40048,433.026947
40049,436.732422
40050,434.457947
40051,432.207458
40052,433.965027
40053,431.704559
40054,433.8582
40055,436.68988
40056,432.1004
40057,429.974579
40058,431.122375
40059,429.94873
40060,434.415863
40061,429.707581
40062,429.830017
40063,429.4624
40064,428.191
40065,429.144135
40066,433.3321
40067,433.6987
40068,429.005585
40069,432.030121
40070,433.838043
40071,433.574158
40072,429.579
40073,427.418
40074,427.974152
40075,433.2464
40076,431.835266
40077,430.6242
40078,431.860382
40079,433.7348
40080,433.017761
40081,431.604431
40082,428.4566
40083,431.601135
40084,430.4929
40085,429.0789
40086,430.122284
40087,425.566284
40088,429.583038
40089,425.035
40090,428.6229
40091,430.085632
40092,428.306641
40093,420.869354
40094,424.521149
40095,423.7839
40096,423.306
40097,423.1279
40098,422.135559
40099,425.165
40100,424.213043
40101,424.732269
40102,425.637054
40103,419.9276
40104,419.268677
40105,422.7926
40106,427.2884
40107,424.761047
40108,426.063629
40109,428.417145
40110,422.0436
40111,422.381073
40112,425.599426
40113,428.611847
40114,427.1209
40115,426.378
40116,434.18924
40117,430.0911
40118,433.093262
40119,428.033569
40120,430.258942
40121,432.477234
40122,432.8751
40123,435.663666
40124,434.96167
40125,440.5813
40126,438.431122
40127,435.186249
40128,438.2096
40129,437.9478
40130,434.240173
40131,437.214172
40132,443.2278
40133,435.5483
40134,434.32016
40135,441.421661
40136,438.4512
40137,437.878082
40138,436.732483
40139,438.854523
40140,435.568848
40141,434.79776
40142,432.6442
40143,431.681335
40144,429.818024
40145,429.244232
40146,432.41568
40147,432.772827
40148,428.1068
40149,431.503479
40150,429.2353
40151,430.3171
40152,428.131042
40153,424.1936
40154,426.746429
40155,429.3902
40156,421.865784
40157,425.1505
40158,424.188782
40159,428.075562
40160,422.4842
40161,425.27475
40162,416.959351
40163,422.063477
40164,424.6657
40165,425.8138
40166,422.618
40167,422.5568
40168,419.6323
40169,420.6158
40170,417.3967
40171,420.589355
40172,422.266052
40173,425.984528
40174,425.115082
40175,421.682373
40176,423.6642
40177,427.823425
40178,425.017761
40179,425.9282
40180,424.4103
40181,430.714844
40182,434.157471
40183,436.406158
40184,429.511322
40185,430.52652
40186,437.1942
40187,435.283539
40188,437.532318
40189,435.940338
40190,437.456451
40191,441.093018
40192,436.00943
40193,438.898621
40194,439.3967
40195,441.383362
40196,438.5987
40197,438.588745
40198,438.59906
40199,441.0725
40200,438.703369
40201,440.1464
40202,444.389
40203,435.6824
40204,439.606659
40205,437.9939
40206,435.8239
40207,434.55545
40208,437.635223
40209,437.146
40210,430.3895
40211,433.3585
40212,433.663727
40213,429.31424
